id,race,sex,age,charge_id,juv_fel_count_norm,juv_misd_count_norm,priors_count_norm,charge_degree (misd/fel),compas_decile_score_norm,two_year_recid,compas_guess,compas_correct,Actual_answer
673,3,0,28,28,0,0,0.16,0,0.5,1,1,1,1
674,2,0,24,45,0,0,0.08,0,0.2,1,0,0,1
675,1,0,61,28,0,0,0.32,1,0.1,0,0,1,0
678,2,1,50,15,0,0,0.24,1,0.2,0,0,1,0
679,2,0,30,45,0,0,0.08,0,0.1,0,0,1,0
680,2,0,38,303,0,0,0.4,1,0.3,0,0,1,0
681,1,0,24,45,0,0,0,0,0.1,0,0,1,0
684,2,0,45,28,0,0,1,1,0.2,0,0,1,0
685,2,1,46,190,0,0,0.16,1,1,1,1,1,1
686,1,0,41,45,0,0,0,0,0.1,1,0,0,1
687,6,0,20,306,0,0,0,1,0.8,1,1,1,1
688,2,0,27,283,0,0,1,0,0.8,1,1,1,1
689,2,1,51,306,0,0,1,1,0.8,0,1,0,0
691,2,0,26,45,0,0,0.08,0,0.6,1,1,1,1
692,2,0,29,309,0,0,0.24,1,0.5,1,1,1,1
693,1,0,52,190,0,0,0.48,1,0.5,1,1,1,1
694,1,0,28,6,0,0,0.08,1,0.4,1,0,0,1
696,5,1,34,28,0,0,0.32,1,0.7,1,1,1,1
697,2,0,55,175,0,0,0.4,1,0.3,1,0,0,1
700,2,0,26,18,1,1,0.8,1,0.9,1,1,1,1
701,2,0,28,297,0,0,0.4,1,1,0,1,0,0
703,1,0,63,174,0,0,0.16,1,0.1,0,0,1,0
704,2,0,42,16,0,0,0,1,0.1,0,0,1,0
707,2,0,23,129,1,1,0.48,1,0.6,0,1,0,0
708,2,0,54,306,0,0,1,1,0.9,1,1,1,1
709,2,0,35,170,0,0,0.64,1,0.7,1,1,1,1
711,2,1,24,28,1,0,0.48,1,0.9,1,1,1,1
712,2,0,54,45,0,0,0.16,0,0.1,0,0,1,0
713,2,0,58,133,0,0,0.96,0,0.6,1,1,1,1
715,1,0,23,337,0,0,0.08,0,0.5,1,1,1,1
716,2,0,35,45,0,0,0.08,0,0.2,0,0,1,0
718,2,0,20,183,0,0,0.08,1,1,1,1,1,1
720,1,0,51,169,0,0,0,1,0.1,0,0,1,0
721,3,0,24,248,0,0,0,1,1,0,1,0,0
722,1,0,37,306,0,0,0.24,1,0.2,0,0,1,0
724,1,0,47,126,0,0,0.24,1,0.1,0,0,1,0
726,1,0,34,303,0,0,0.32,1,0.6,1,1,1,1
727,1,0,56,190,0,0,0,1,0.1,0,0,1,0
728,3,0,34,61,0,0,0.32,1,0.1,1,0,0,1
729,1,0,59,60,0,0,0.08,1,0.1,1,0,0,1
730,4,0,35,64,0,0,0,1,0.6,0,1,0,0
731,3,0,58,292,0,0,0.08,1,0.1,0,0,1,0
732,3,0,29,128,0,0,0.16,0,0.4,0,0,1,0
737,1,1,24,253,0,0,0.48,1,0.9,1,1,1,1
738,1,0,21,31,0,0,0.16,0,0.9,1,1,1,1
739,2,0,26,28,0,0,0.16,0,0.9,0,1,0,0
740,4,0,50,129,0,0,0.4,1,0.7,1,1,1,1
743,2,0,26,72,0,0,0.08,1,0.2,0,0,1,0
745,1,1,30,128,0,0,0,0,0.2,0,0,1,0
750,1,0,29,28,0,0,0.48,1,0.9,1,1,1,1
752,1,0,29,45,0,0,0,0,0.4,1,0,0,1
753,2,0,54,45,0,0,0,0,0.1,0,0,1,0
754,2,0,29,163,0,0,0.32,1,0.4,1,0,0,1
756,1,1,59,134,0,0,0,0,0.1,0,0,1,0
757,2,0,38,379,0,0,0,1,0.5,0,1,0,0
758,3,1,22,306,0,0,0.16,1,0.5,1,1,1,1
760,2,0,29,28,0,0,0.32,1,0.7,1,1,1,1
762,1,0,27,240,0,0,0.08,0,0.3,1,0,0,1
763,3,0,26,15,0,0,0.56,1,0.5,1,1,1,1
764,3,0,52,158,0,0,1,1,0.3,0,0,1,0
765,2,0,66,90,0,0,1,1,0.6,1,1,1,1
769,1,0,27,306,0,0,0.16,1,0.5,0,1,0,0
770,1,0,51,134,0,0,0.08,0,0.1,0,0,1,0
771,1,0,35,28,0,0,0.08,1,0.2,0,0,1,0
774,2,0,26,379,0,0,0.08,1,0.7,0,1,0,0
775,1,0,52,45,0,0,0.32,0,0.3,0,0,1,0
779,2,1,35,374,0,0,0.96,0,0.2,0,0,1,0
781,6,0,48,16,0,0,0.96,1,0.5,0,1,0,0
785,2,1,26,45,0,0,0,0,0.2,0,0,1,0
786,1,1,48,207,0,0,0,0,0.1,0,0,1,0
787,3,0,30,45,0,0,0.56,0,0.4,0,0,1,0
788,6,0,28,45,0,0,0.16,0,0.1,0,0,1,0
789,2,0,33,45,0,0,0.16,0,0.3,0,0,1,0
790,2,1,34,58,0,0,0.48,1,0.4,0,0,1,0
792,6,0,25,283,0,0,0,0,0.1,0,0,1,0
793,2,0,59,28,0,0,0.8,1,0.7,1,1,1,1
794,2,0,29,253,0,0,0.4,1,0.5,1,1,1,1
796,1,0,24,306,0,0,0,1,0.2,0,0,1,0
798,1,0,48,6,0,0,0.08,1,0.7,1,1,1,1
800,2,0,55,45,0,0,0,0,0.8,1,1,1,1
803,2,0,52,149,0,0,0.32,0,0.5,0,1,0,0
804,2,0,20,309,0,0,0,1,0.4,1,0,0,1
805,1,0,25,306,0,0,0.32,1,0.4,1,0,0,1
806,1,0,24,6,0,0,0,1,0.2,0,0,1,0
807,1,0,23,45,0,0,0,0,0.9,0,1,0,0
808,1,0,27,169,0,1,0.48,1,0.4,0,0,1,0
810,2,0,25,45,0,1,0.08,0,0.3,1,0,0,1
812,2,0,31,400,0,0,0,1,0.2,0,0,1,0
813,2,0,25,28,0,1,0.48,1,0.4,1,0,0,1
814,1,0,32,28,0,0,0.08,1,0.1,1,0,0,1
815,1,0,21,190,0,0,0,1,0.3,1,0,0,1
817,6,0,37,89,0,0,0.08,1,0.1,0,0,1,0
818,1,0,25,303,0,0,0,1,0.3,0,0,1,0
820,3,0,32,28,1,1,1,1,1,0,1,0,0
821,2,0,35,190,0,0,0,1,0.7,0,1,0,0
823,2,0,42,126,0,0,1,1,0.7,1,1,1,1
825,1,0,24,423,0,0,0.72,0,1,1,1,1,1
829,1,0,22,306,1,0,0.48,1,1,1,1,1,1
830,3,0,21,190,0,0,0,1,0.6,1,1,1,1
831,1,0,47,45,0,0,0.08,0,0.1,0,0,1,0
835,2,0,27,10,0,0,0.4,1,0.9,1,1,1,1
836,3,0,43,133,0,0,0.16,0,0.1,1,0,0,1
837,1,0,46,297,0,0,0.16,1,0.6,1,1,1,1
838,2,0,44,333,0,0,0.08,0,0.3,0,0,1,0
840,2,0,27,79,0,0,0,1,0.5,0,1,0,0
841,1,0,23,303,0,0,0.16,1,0.2,0,0,1,0
842,3,1,50,406,0,0,0.08,1,0.1,0,0,1,0
843,2,0,42,28,0,0,0.64,1,0.5,0,1,0,0
844,2,0,58,175,0,0,0.48,1,0.6,0,1,0,0
847,2,0,26,186,0,0,0.24,1,0.6,0,1,0,0
848,6,1,48,190,0,0,0,1,0.1,0,0,1,0
849,2,0,39,190,0,0,0.24,1,0.3,1,0,0,1
850,2,0,21,28,0,1,0.24,1,0.5,1,1,1,1
851,1,0,63,134,0,0,0.08,0,0.1,0,0,1,0
852,2,0,22,28,0,1,0.24,1,0.7,1,1,1,1
853,2,0,50,45,0,0,0.24,0,0.3,0,0,1,0
855,2,0,38,60,0,0,0,1,0.1,0,0,1,0
856,1,0,41,358,0,0,0.08,1,0.6,0,1,0,0
857,2,0,28,21,1,0,1,1,0.8,1,1,1,1
858,2,1,30,45,0,0,0,0,0.3,0,0,1,0
859,2,0,23,7,0,0,0.08,1,0.5,0,1,0,0
861,1,0,25,28,0,0,0.16,1,0.4,1,0,0,1
863,1,0,40,229,0,0,0.4,1,0.4,0,0,1,0
864,3,0,24,303,0,0,0.64,1,0.8,0,1,0,0
867,2,0,27,93,0,0,0.4,0,0.4,1,0,0,1
869,1,0,44,45,0,0,0.88,0,0.3,0,0,1,0
870,2,1,35,28,0,0,0.48,1,0.2,1,0,0,1
871,1,0,42,45,0,0,0,0,0.1,0,0,1,0
872,2,0,38,126,0,0,1,1,0.7,0,1,0,0
874,3,0,26,303,0,0,0.32,1,0.6,0,1,0,0
875,2,1,25,337,0,0,0,0,0.3,0,0,1,0
879,1,0,24,28,0,0,0.08,1,0.4,0,0,1,0
880,3,0,64,14,0,0,0.08,1,0.1,0,0,1,0
881,1,1,49,128,0,0,0.16,0,0.1,1,0,0,1
882,1,0,50,129,0,0,0.4,1,0.1,1,0,0,1
883,1,0,28,28,0,0,0.64,1,0.6,1,1,1,1
884,1,0,66,45,0,0,0,0,0.1,1,0,0,1
886,1,1,46,45,0,0,0,0,0.1,0,0,1,0
887,2,0,30,129,0,0,0.4,1,0.6,1,1,1,1
888,1,1,22,45,0,0,0,0,0.3,0,0,1,0
889,1,0,23,28,0,0,0.08,0,0.4,0,0,1,0
890,6,0,30,45,0,0,0,0,0.6,1,1,1,1
891,2,0,24,28,1,0,0.8,1,1,1,1,1,1
893,3,0,31,134,0,0,0,0,0.1,0,0,1,0
895,6,0,31,28,0,0,0.08,1,0.2,0,0,1,0
897,2,0,21,28,1,0,0.32,1,0.7,1,1,1,1
898,2,0,28,28,0,0,0.32,1,0.8,0,1,0,0
899,2,0,25,122,0,0,0,0,0.3,0,0,1,0
900,1,1,21,65,0,0,0,1,0.7,0,1,0,0
901,2,0,27,45,0,0,0,0,0.2,0,0,1,0
904,3,0,20,283,0,0,0,0,0.2,1,0,0,1
905,3,0,32,306,0,0,0.08,1,0.1,0,0,1,0
906,1,1,24,65,0,0,0,1,0.5,0,1,0,0
909,2,0,20,28,1,0,0.08,1,0.3,0,0,1,0
913,2,0,31,425,0,0,0.24,0,0.8,1,1,1,1
914,2,0,27,45,0,0,0.24,0,0.7,1,1,1,1
915,2,0,59,190,0,0,1,1,0.5,1,1,1,1
916,2,0,40,16,0,0,0,1,0.2,0,0,1,0
917,2,0,22,306,0,0,0.88,1,1,1,1,1,1
918,2,1,38,342,0,0,0.08,1,0.1,0,0,1,0
919,3,0,36,243,0,0,0.08,0,1,1,1,1,1
921,2,0,30,283,0,0,0.08,0,0.7,0,1,0,0
922,1,0,27,28,0,0,0.48,1,0.6,1,1,1,1
923,2,0,43,45,0,0,0.08,0,0.1,0,0,1,0
924,1,1,59,128,0,0,0,0,0.1,0,0,1,0
925,1,0,37,133,0,0,0.16,0,0.1,0,0,1,0
926,2,0,28,169,0,0,0.4,0,0.7,1,1,1,1
927,1,0,38,306,0,0,0,1,0.1,0,0,1,0
930,2,0,22,35,0,0,0,1,0.8,1,1,1,1
932,3,0,43,239,0,0,0.08,0,0.1,0,0,1,0
934,2,0,25,188,0,0,0.32,1,0.5,1,1,1,1
935,1,0,51,133,0,0,0,0,0.1,0,0,1,0
937,3,0,30,306,0,0,0.48,1,0.5,1,1,1,1
943,1,0,29,169,0,0,0.16,0,0.2,1,0,0,1
944,2,0,28,129,0,0,0.8,1,0.3,0,0,1,0
945,2,0,26,283,0,0,0.48,0,0.8,0,1,0,0
946,2,0,55,28,0,0,0.72,0,0.3,1,0,0,1
947,1,1,23,253,0,0,0.24,1,1,0,1,0,0
948,2,1,22,155,0,0,0,0,0.5,0,1,0,0
949,1,1,19,306,0,0,0.16,1,1,1,1,1,1
951,2,0,31,45,0,0,0.08,0,0.1,0,0,1,0
953,2,0,29,133,0,0,0,0,0.1,0,0,1,0
955,2,0,61,175,0,0,1,1,0.6,1,1,1,1
956,2,0,24,306,0,0,0.32,1,1,1,1,1,1
958,3,0,31,239,0,0,0,0,0.2,0,0,1,0
959,2,0,20,28,0,1,0.32,1,0.9,1,1,1,1
960,1,0,26,57,0,0,0.24,1,0.7,1,1,1,1
962,1,0,27,45,0,0,0.4,0,0.9,0,1,0,0
963,1,0,25,16,0,0,0.08,1,0.5,0,1,0,0
964,1,0,23,221,0,1,0.24,1,0.5,1,1,1,1
965,2,0,38,169,0,0,0,1,0.1,0,0,1,0
967,2,0,27,175,0,1,1,1,0.9,1,1,1,1
968,1,1,35,336,0,0,0,1,0.3,1,0,0,1
969,6,0,22,186,0,0,0,1,0.9,0,1,0,0
971,2,1,58,248,0,0,0.32,1,0.2,1,0,0,1
973,1,1,57,122,0,0,0,0,0.4,1,0,0,1
975,2,0,21,417,0,0,0,1,0.3,0,0,1,0
977,2,1,22,190,0,0,0,1,0.8,0,1,0,0
978,2,0,30,65,0,0,0,1,0.2,0,0,1,0
979,1,0,24,28,0,0,0.08,1,1,1,1,1,1
983,1,0,22,49,0,0,0.16,1,0.4,1,0,0,1
986,1,0,29,13,0,0,0.24,1,0.4,1,0,0,1
987,2,0,30,306,0,0,0.64,1,0.8,1,1,1,1
988,2,1,31,129,0,0,0.8,1,0.6,0,1,0,0
990,1,1,45,172,0,0,0.08,1,0.6,0,1,0,0
991,2,0,23,28,0,0,0.32,1,0.7,0,1,0,0
993,1,0,39,163,0,0,0.16,1,0.2,1,0,0,1
995,2,0,31,306,0,0,0,1,0.8,1,1,1,1
996,2,0,22,64,0,0,0.08,1,0.4,1,0,0,1
997,2,1,27,29,0,0,0.72,1,0.2,1,0,0,1
998,2,0,27,28,0,0,1,1,0.7,1,1,1,1
999,1,0,38,90,0,0,0.08,1,0.1,1,0,0,1
1000,2,0,31,268,0,0,1,1,1,1,1,1,1
1001,2,0,47,377,0,0,1,1,0.9,0,1,0,0
1002,2,0,22,28,0,1,0.24,1,0.7,0,1,0,0
1003,2,0,35,45,0,0,0.08,0,0.9,1,1,1,1
1004,3,0,23,283,0,0,0.16,0,0.6,1,1,1,1
1005,2,0,65,429,0,0,0.16,0,0.2,1,0,0,1
1006,2,0,35,151,0,0,0,0,0.4,0,0,1,0
1007,2,1,33,186,0,0,0,1,0.3,0,0,1,0
1008,1,0,53,45,0,0,0.08,0,0.1,0,0,1,0
1009,3,0,52,129,0,0,0,1,0.1,0,0,1,0
1014,2,0,21,231,0,0,0,1,0.5,0,1,0,0
1015,2,0,37,21,0,0,0.88,1,0.4,0,0,1,0
1016,6,0,30,333,0,0,0.32,0,0.9,1,1,1,1
1017,1,0,33,28,0,0,0.4,1,0.5,0,1,0,0
1018,2,0,31,31,0,0,0.16,0,0.7,0,1,0,0
1020,6,0,54,186,0,0,0,1,0.1,0,0,1,0
1022,2,1,31,45,0,0,0,0,0.1,0,0,1,0
1023,1,1,59,190,0,0,0.16,1,0.3,0,0,1,0
1024,2,0,27,306,0,0,0,0,0.2,0,0,1,0
1025,2,0,36,45,0,0,0,0,0.7,1,1,1,1
1026,2,0,46,28,0,0,1,1,0.9,1,1,1,1
1027,2,0,22,28,0,0,0.24,1,0.9,0,1,0,0
1030,1,1,28,134,0,0,0,0,0.2,0,0,1,0
1031,1,1,34,190,0,0,1,1,0.9,1,1,1,1
1032,3,0,29,129,0,0,0.56,1,0.9,1,1,1,1
1034,2,0,23,45,0,0,0.16,0,1,1,1,1,1
1036,2,0,27,190,0,0,0.24,1,0.4,0,0,1,0
1037,4,0,21,36,0,0,0,1,0.6,1,1,1,1
1038,1,0,48,190,0,0,0.24,1,0.1,1,0,0,1
1039,2,0,30,252,0,0,1,1,0.9,1,1,1,1
1041,2,1,32,280,0,0,0.16,1,0.2,0,0,1,0
1043,2,0,31,28,0,0,0.4,1,0.7,0,1,0,0
1044,2,0,36,45,0,1,0.32,0,0.5,0,1,0,0
1046,2,0,36,45,0,0,0.08,0,0.5,0,1,0,0
1048,2,0,44,172,0,0,1,1,0.8,1,1,1,1
1049,1,0,53,109,0,0,0.16,1,0.1,0,0,1,0
1051,2,0,33,127,0,0,0.24,0,0.2,1,0,0,1
1054,2,0,21,28,1,0,0.16,1,1,0,1,0,0
1055,2,0,33,28,0,0,0.32,1,0.8,1,1,1,1
1056,1,0,47,306,0,0,0.16,1,0.5,1,1,1,1
1057,2,0,57,306,0,0,1,1,0.7,1,1,1,1
1058,2,0,28,28,0,0,0.16,0,0.4,0,0,1,0
1059,2,0,24,45,0,0,0.08,0,0.6,0,1,0,0
1060,2,0,44,404,0,0,0.08,1,0.1,0,0,1,0
1061,2,0,46,190,0,0,0,1,0.1,0,0,1,0
1062,2,0,37,74,0,0,0.48,1,0.3,0,0,1,0
1063,2,0,26,28,0,0,0.8,0,0.6,1,1,1,1
1065,2,0,27,129,0,1,0.8,1,0.8,1,1,1,1
1066,1,0,40,222,0,0,0.08,1,0.2,0,0,1,0
1068,1,1,60,28,0,0,0.72,1,0.3,1,0,0,1
1069,1,0,53,28,0,0,0.08,1,0.1,0,0,1,0
1070,2,0,26,44,0,1,0.64,1,0.6,0,1,0,0
1072,2,0,28,172,0,0,0,1,0.1,0,0,1,0
1073,3,0,23,128,0,0,0,0,0.4,0,0,1,0
1076,1,1,46,190,0,0,0.16,1,0.8,0,1,0,0
1077,2,0,23,163,0,0,0,1,0.5,1,1,1,1
1079,2,0,37,21,0,0,0.4,1,0.1,1,0,0,1
1081,2,0,44,154,0,0,0.08,0,0.1,0,0,1,0
1082,2,0,50,129,0,0,1,1,0.8,1,1,1,1
1084,2,0,45,128,0,0,0,0,0.1,0,0,1,0
1086,2,0,22,28,0,0,0.08,1,0.5,0,1,0,0
1087,1,0,26,28,0,0,0.08,1,0.2,1,0,0,1
1088,1,0,62,47,0,0,0,1,0.1,0,0,1,0
1089,1,0,34,134,0,0,0,0,0.1,1,0,0,1
1092,3,0,24,64,0,0,0.08,1,1,0,1,0,0
1093,1,0,21,45,0,0,0,0,0.2,0,0,1,0
1094,1,0,25,168,0,0,0,1,0.2,1,0,0,1
1096,1,0,68,122,0,0,0,0,0.1,0,0,1,0
1097,1,0,41,134,0,0,0.16,0,0.2,0,0,1,0
1099,1,0,21,28,0,0,0.08,1,0.3,0,0,1,0
1101,3,1,37,190,0,0,0.08,1,0.3,0,0,1,0
1103,2,0,22,246,0,0,0,1,0.8,0,1,0,0
1105,1,0,38,28,0,0,0.88,1,0.4,1,0,0,1
1106,1,0,42,28,0,0,0.08,1,0.1,0,0,1,0
1107,1,0,22,28,0,1,0.08,1,0.4,1,0,0,1
1109,2,0,45,186,0,0,0,1,0.4,1,0,0,1
1110,2,1,36,229,0,0,0.32,1,1,1,1,1,1
1111,2,0,48,165,0,0,0.16,1,0.6,0,1,0,0
1118,1,1,45,28,0,0,0.08,1,0.1,0,0,1,0
1119,2,0,23,190,0,0,0.48,1,0.9,1,1,1,1
1120,2,0,24,110,0,0,0,1,0.8,0,1,0,0
1121,2,0,29,190,0,0,0,1,0.2,0,0,1,0
1122,2,0,24,49,0,0,0,1,0.3,0,0,1,0
1123,2,0,50,222,0,0,0.88,1,0.9,0,1,0,0
1125,2,0,34,28,0,1,0.8,1,0.7,1,1,1,1
1127,2,0,23,190,0,0,0,1,0.2,0,0,1,0
1128,1,1,22,208,0,0,0,0,0.5,0,1,0,0
1129,6,0,36,74,0,0,0,1,0.1,0,0,1,0
1130,1,0,30,306,0,0,1,1,0.5,1,1,1,1
1131,2,0,21,113,0,0,0,1,1,1,1,1,1
1132,1,1,53,306,0,0,0,1,0.1,0,0,1,0
1135,1,0,24,306,0,0,0.08,1,0.3,0,0,1,0
1136,2,0,25,28,0,1,0.56,0,0.5,1,1,1,1
1138,2,1,25,28,0,0,0.08,0,0.9,0,1,0,0
1140,2,0,71,129,0,0,0.64,1,0.1,0,0,1,0
1141,2,0,39,28,0,1,0.8,0,0.9,0,1,0,0
1142,2,1,37,306,0,0,0,1,0.5,0,1,0,0
1143,2,0,20,306,0,0,0,1,0.5,1,1,1,1
1144,2,1,29,306,0,0,0.24,1,0.5,0,1,0,0
1145,2,0,22,306,0,0,0.16,1,0.5,1,1,1,1
1146,2,0,26,16,0,0,0.32,1,0.7,1,1,1,1
1149,3,0,35,28,0,0,0.4,1,0.7,0,1,0,0
1150,2,1,47,306,0,0,1,1,1,1,1,1,1
1151,6,0,21,303,0,0,0.08,1,0.4,1,0,0,1
1152,6,1,23,45,0,0,0,0,1,0,1,0,0
1153,1,1,20,65,0,0,0.08,1,0.8,1,1,1,1
1156,2,1,23,190,0,0,0,1,0.2,0,0,1,0
1157,5,0,27,133,0,0,0.24,0,0.7,0,1,0,0
1158,1,0,55,28,0,0,1,1,0.2,1,0,0,1
1159,2,1,53,172,0,0,0,1,0.1,0,0,1,0
1160,2,1,23,10,0,0,0,1,0.7,0,1,0,0
1162,2,0,26,186,0,0,0.4,1,0.7,1,1,1,1
1163,2,0,25,65,0,0,0.48,1,0.6,0,1,0,0
1165,6,0,23,128,0,0,0.16,0,0.4,0,0,1,0
1166,2,0,27,246,0,0,0.32,1,0.9,1,1,1,1
1167,2,0,26,45,0,0,0.16,0,0.3,0,0,1,0
1169,2,0,29,374,0,0,0.08,0,0.4,0,0,1,0
1170,6,0,27,15,0,0,0.08,1,0.2,1,0,0,1
1171,3,0,28,313,0,0,0,1,0.2,0,0,1,0
1172,2,0,31,45,0,0,0,0,0.2,0,0,1,0
1173,2,0,41,306,0,0,0.64,1,0.6,1,1,1,1
1176,1,0,25,133,0,0,0,0,0.2,0,0,1,0
1177,1,0,47,206,0,0,0,0,0.1,0,0,1,0
1179,2,0,37,129,0,0,0.32,1,0.2,0,0,1,0
1181,2,1,35,15,0,0,0.32,1,0.5,0,1,0,0
1186,1,0,24,45,0,0,0.08,0,0.4,1,0,0,1
1187,1,0,21,186,0,1,0.16,1,0.9,1,1,1,1
1191,1,0,22,58,0,0,0,1,0.4,1,0,0,1
1192,2,0,57,306,0,0,0.88,1,0.6,0,1,0,0
1193,1,0,48,190,0,0,0,1,0.7,0,1,0,0
1194,6,0,36,190,0,0,0,1,0.1,0,0,1,0
1195,2,1,37,336,0,0,0.24,1,0.7,0,1,0,0
1196,1,0,31,45,0,0,0,0,0.1,0,0,1,0
1197,2,0,22,163,0,1,0.08,1,0.9,1,1,1,1
1198,1,0,31,134,0,0,0.16,0,0.3,0,0,1,0
1200,2,0,24,58,0,0,0,1,0.5,1,1,1,1
1202,2,0,32,28,0,0,1,1,0.9,1,1,1,1
1204,6,1,23,45,0,0,0,0,0.4,0,0,1,0
1205,2,0,63,133,0,0,0,0,0.1,0,0,1,0
1206,6,0,30,169,0,0,0,1,0.1,0,0,1,0
1207,1,0,26,306,0,0,0.16,1,0.5,1,1,1,1
1208,1,0,48,45,0,0,0.16,0,0.3,0,0,1,0
1209,1,0,20,190,0,0,0,1,0.4,0,0,1,0
1212,2,1,24,45,0,0,0.08,0,0.5,1,1,1,1
1213,2,1,36,374,0,0,0.08,0,0.2,0,0,1,0
1215,3,0,83,45,0,0,0,0,0.1,0,0,1,0
1216,1,0,28,246,0,0,0.16,1,0.6,0,1,0,0
1217,2,0,36,129,0,0,0.24,1,0.2,1,0,0,1
1219,2,1,33,362,0,0,0,0,0.2,0,0,1,0
1220,2,0,39,129,0,0,0,1,0.3,0,0,1,0
1221,6,0,29,128,0,0,0.24,0,0.7,0,1,0,0
1222,2,0,30,28,0,0,1,1,1,1,1,1,1
1223,1,1,19,239,1,1,0.08,0,0.6,1,1,1,1
1225,2,0,24,28,0,0,0.08,1,0.1,1,0,0,1
1227,3,0,36,28,0,0,0.88,1,0.7,0,1,0,0
1228,1,1,29,58,0,0,0.08,1,0.5,0,1,0,0
1229,2,0,35,303,0,0,0.56,1,0.6,0,1,0,0
1230,2,0,24,129,0,0,0,1,0.3,0,0,1,0
1231,1,0,26,206,0,0,0,0,0.2,0,0,1,0
1233,1,0,26,28,0,0,0.64,1,0.4,0,0,1,0
1234,2,0,52,242,0,0,0.56,0,0.6,0,1,0,0
1235,2,0,28,180,0,0,1,1,0.7,1,1,1,1
1237,2,0,32,426,0,0,0,0,0.5,0,1,0,0
1238,1,1,32,45,0,0,0.08,0,0.3,1,0,0,1
1239,2,0,33,374,0,0,0.4,0,0.8,1,1,1,1
1240,2,0,29,306,0,1,1,1,1,0,1,0,0
1241,1,0,34,101,0,0,0.08,0,0.3,1,0,0,1
1242,6,1,37,45,0,0,0,0,0.1,1,0,0,1
1243,1,0,43,45,0,0,0,0,0.1,0,0,1,0
1244,1,0,47,377,0,0,0.16,1,0.4,0,0,1,0
1246,2,0,25,45,0,0,0.24,0,0.6,1,1,1,1
1247,2,1,23,28,0,0,0.08,1,0.3,0,0,1,0
1248,1,0,39,45,0,0,0.16,0,0.2,0,0,1,0
1250,2,0,35,306,0,0,1,1,0.8,1,1,1,1
1252,6,0,33,28,0,0,0,1,0.1,0,0,1,0
1253,6,0,21,191,0,0,0,1,0.3,1,0,0,1
1254,2,0,43,129,1,0,1,1,0.8,0,1,0,0
1255,2,0,25,177,0,1,0.24,1,0.8,1,1,1,1
1256,2,0,48,28,1,0,1,1,1,1,1,1,1
1257,2,0,22,45,0,0,0.08,0,0.7,1,1,1,1
1258,2,0,52,45,1,0,0.72,0,0.8,1,1,1,1
1259,1,0,26,306,0,0,0.4,1,0.4,1,0,0,1
1260,2,0,67,190,0,0,0.32,0,0.7,1,1,1,1
1261,2,0,34,28,0,0,0.32,0,0.2,0,0,1,0
1262,1,0,56,123,0,0,0.32,0,0.1,0,0,1,0
1268,2,0,28,303,0,0,0.08,1,0.4,1,0,0,1
1269,2,0,29,45,0,0,0.16,0,0.4,0,0,1,0
1271,2,1,24,28,0,0,0,0,0.5,1,1,1,1
1272,2,0,37,175,0,0,0.48,1,0.5,1,1,1,1
1274,6,0,43,10,0,0,0.24,1,0.2,0,0,1,0
1275,1,0,51,61,0,0,0,1,0.1,0,0,1,0
1276,2,0,20,283,0,0,0.08,0,0.7,1,1,1,1
1280,1,0,26,423,0,0,0.32,0,0.7,1,1,1,1
1281,1,1,39,45,0,0,0.08,0,0.2,1,0,0,1
1282,2,0,21,28,0,0,0.08,1,0.8,0,1,0,0
1283,2,0,21,33,0,1,0.08,1,0.9,1,1,1,1
1286,1,0,24,129,0,1,0.24,1,0.4,1,0,0,1
1290,2,0,26,45,0,1,0.32,0,0.8,1,1,1,1
1292,1,0,48,306,0,0,0.08,1,0.2,0,0,1,0
1293,2,0,24,246,0,1,0.4,1,0.5,1,1,1,1
1295,1,0,26,306,0,0,0,1,0.4,0,0,1,0
1296,1,0,46,306,0,0,0,1,0.1,0,0,1,0
1297,3,1,30,243,0,0,0.08,0,0.2,0,0,1,0
1298,2,0,24,45,0,1,0.56,0,0.9,0,1,0,0
1300,1,1,21,283,0,0,0,0,0.5,0,1,0,0
1303,2,0,24,28,0,0,0.08,1,0.3,1,0,0,1
1304,2,0,30,28,0,0,0.08,1,0.7,0,1,0,0
1305,2,0,36,123,0,0,0.72,0,0.8,0,1,0,0
1306,2,0,30,112,0,0,0.4,1,0.4,1,0,0,1
1310,1,1,22,297,0,0,0.08,1,0.6,0,1,0,0
1313,2,0,25,120,0,0,0,1,0.9,1,1,1,1
1314,2,0,31,337,0,1,1,0,0.8,1,1,1,1
1315,2,0,24,344,0,0,0,1,0.4,0,0,1,0
1318,2,0,39,58,0,0,1,1,0.8,1,1,1,1
1320,6,0,46,117,0,0,0,1,0.1,0,0,1,0
1321,2,0,48,237,0,0,0.4,0,0.1,1,0,0,1
1323,2,1,30,65,0,0,0.32,1,0.3,0,0,1,0
1324,1,0,40,47,0,0,0,1,0.2,0,0,1,0
1325,2,1,52,16,0,0,0,1,0.1,0,0,1,0
1326,2,0,23,188,1,0,0.24,1,0.9,0,1,0,0
1328,2,1,26,45,0,0,0.08,0,0.2,0,0,1,0
1329,1,0,22,190,0,1,0.08,1,0.8,1,1,1,1
1330,1,0,42,306,0,0,0.24,1,0.4,0,0,1,0
1331,2,0,23,58,0,1,0.48,1,1,1,1,1,1
1332,6,0,33,245,0,0,0.32,1,0.3,1,0,0,1
1334,2,0,28,28,0,0,0.08,1,0.3,0,0,1,0
1335,1,1,37,374,0,0,0.32,0,0.4,0,0,1,0
